Smiles	Type
CCC1=CC=CC(CC)=C1N	not_ligand
CCNC(=O)NC(=O)C(=N\OC)\C#N	not_ligand
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12	not_ligand
OC1=CC=CC(=C1)C1=CC=CC=C1	not_ligand
CN1C=NC2=C1C(=O)N(C)C(=O)N2C	not_ligand
CN(C)C(=O)C(Cl)C(C)=O	not_ligand
CCC1=NC(N)=NC(N)=C1C1=CC=C(Cl)C=C1	not_ligand
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	not_ligand
OC1=CC(Cl)=CC=C1Cl	not_ligand
CCCCC(CC)COC(=O)CCCCC(=O)OCC1=CC=CC=C1	not_ligand
NN1C=NN=C1	not_ligand
CC(C)=CC1C(C(=O)OC2CC(=O)C(CC=C)=C2C)C1(C)C	not_ligand
CC1=CC=C(C=C1N=C=O)N=C=O	not_ligand
CC(C)(C)C1=CC=CC(O)=C1	not_ligand
CN1C2=C(NC=N2)C(=O)N(C)C1=O	not_ligand
CCCCC(CC)C(O)C#C	not_ligand
CS(=O)(=O)C1=CC=C(C=C1Cl)[C@@H](CC1CCCC1)C(=O)NC1=NC=CN=C1	not_ligand
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl	not_ligand
OC1=C(Cl)C(Cl)=C(Cl)C=C1Cl	not_ligand
NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1Cl	not_ligand
CC1=C(Cl)C(=O)N(C(=O)N1)C(C)(C)C	not_ligand
CN(CC1=NC2=C(N)N=C(N)N=C2N=C1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O	not_ligand
CCNC1=NC(NC(C)(C)C)=NC(Cl)=N1	not_ligand
NC1=NC(=O)C2=C(N1)N=CC(CNC1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=N2	not_ligand
CCCCCCCCCCCC(C)=O	not_ligand
CC1=C(Cl)C=CC(O)=C1	not_ligand
OC1=C(Br)C2=C(C=C1)C1(OC(=O)C3=CC=CC=C13)C1=C(O2)C(Br)=C(O)C=C1	not_ligand
CS\C(C)=N\OC(=O)N(C)SN(C)C(=O)O\N=C(/C)SC	not_ligand
OC(=O)C1=CC=CN=C1	not_ligand
CN1C=C(C(=O)C(=C1)C1=CC(=CC=C1)C(F)(F)F)C1=CC=CC=C1	not_ligand
NC(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O	not_ligand
CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1	not_ligand
OC(=O)C1=CC(=CC=C1O)\N=N\C1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=C1	not_ligand
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1	not_ligand
OC(C1=CC=C(Cl)C=C1)(C1=CN=CN=C1)C1=CC=CC=C1Cl	not_ligand
CC1=CC=CC(=C1[N+]([O-])=O)[N+]([O-])=O	not_ligand
CCCC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(Cl)C=C1	not_ligand
[O-][N+](=O)C1=CC=C2CCC3=CC=CC1=C23	not_ligand
CC(N)=O	not_ligand
CNC(=O)CSP(=S)(OC)OC	not_ligand
CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O	not_ligand
O.ClCCN(CCCl)P1(=O)NCCCO1	not_ligand
CN1C=CNC1=S	not_ligand
C1C2C3C(C1C4C2O4)C5(C(=C(C3(C5(Cl)Cl)Cl)Cl)Cl)Cl	not_ligand
CC1=C(C=CC=C1[N+]([O-])=O)[N+]([O-])=O	not_ligand
CC1=C(O)C=CC=C1O	not_ligand
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl	not_ligand
ClC1=CC(Cl)=C(Cl)C(Cl)=C1Cl	not_ligand
OC1=C(I)C=C(I)C=C1I	not_ligand
CC1=CC=C(C(=C1)[N+]([O-])=O)[N+]([O-])=O	not_ligand
Cl.Cl.NC1=CC=C(C=C1Cl)C1=CC(Cl)=C(N)C=C1	not_ligand
CC(C)(C)OOC(=O)C1=CC=CC=C1	not_ligand
CC(Cl)COP(=O)(OCC(C)Cl)OCC(C)Cl	not_ligand
CC(=O)NC1=C(O)C=CC=C1	not_ligand
O.O.CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O	not_ligand
Cl.CNC[C@H](O)C1=CC(O)=CC=C1	not_ligand
CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C	not_ligand
CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCC1=CC=CC(OC2=CC=CC=C2)=C1	not_ligand
OC1=CC=C(CC2=CC=C(O)C=C2)C=C1	not_ligand
CCCN(CCC)N=O	not_ligand
OC(=O)C1=CC=C(C=C1)[N+]([O-])=O	not_ligand
OCCN1CCOCC1	not_ligand
CC(=O)O[Hg]C1=CC=CC=C1	not_ligand
Cl.Cl.NC1=CC=C(N)C=C1	not_ligand
COC(=O)\C=C/C(=O)OC	not_ligand
CS(=O)(=O)C1=CC=C(C=C1Cl)[C@@H](C[C@H]1CCC(=O)C1)C(=O)NC1=NC=CN=C1	not_ligand
OCCCBr	not_ligand
COP(=O)(OC)OC=C(Cl)Cl	not_ligand
CN(C)N=O	not_ligand
COC(=O)CCCCC(=O)OC	not_ligand
NC1=CC(=CC=C1Cl)[N+]([O-])=O	not_ligand
CCCCCOC(C)=O	not_ligand
CCN(CC1=C(Cl)C=CC=C1F)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O	not_ligand
CCCCCCCCCCCCCCC	not_ligand
CCCCCCCCCCCCCCCO	not_ligand
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O	not_ligand
N#CSCSC#N	not_ligand
CNC(=O)OC1=C2C=CC=CC2=CC=C1	not_ligand
OC1=CC2=C(CC3=CC=CC=C23)C=C1	not_ligand
NC1=C(O)C(Cl)=CC(=C1)[N+]([O-])=O	not_ligand
COC1=CC=C(OC)C(=C1)\N=N\C1=C2C=CC=CC2=CC=C1O	not_ligand
COC1=CC(N)=C(OC)C=C1Cl	not_ligand
CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F	not_ligand
CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1	not_ligand
CCOC(=O)CC(=O)CCl	not_ligand
[Na+].OC[C@@H](O)[C@H]1OC(=O)C(O)=C1[O-]	not_ligand
Cl[Sn](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	not_ligand
CC(O)=O	not_ligand
CCCCC(CC)COC(=O)C1=CC=C(C=C1)C(=O)OCC(CC)CCCC	not_ligand
O=CC1=CC=CC=C1C=O	not_ligand
CCOS(=O)(=O)OCC	not_ligand
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	not_ligand
COC1=CC2=C(C(OC)=C1OC)C1=CC=C(OC)C(=O)C=C1[C@H](CC2)NC(C)=O	not_ligand
OC(=O)C1CCN(CC1)C1=C(NC(=O)NC(=O)C2=CC(F)=C(F)C=C2Cl)C=C(F)C=C1	not_ligand
COC1=NC(C)=NC(NC(=O)NS(=O)(=O)C2=C(Cl)C=CC=C2)=N1	not_ligand
[Na+].[O-]C(=O)C(Cl)(Cl)Cl	not_ligand
OC1=NC(Cl)=C(Cl)C=C1Cl	not_ligand
CC1=C(O)C(CO)=C(CO)C=N1	not_ligand
CC(=O)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1	not_ligand
CC\C=C/CCOC(=O)C1=C(O)C=CC=C1	not_ligand
COC(C)(C)CCC[C@H](C)C\C=C\C(\C)=C\C(=O)OC(C)C	not_ligand
CCOC(=O)\C=C(/C)\C=C\C[C@@H](C)CCCC(C)C	not_ligand
OC(=O)C1=CC=CC=C1	not_ligand
NC1=NC(NC2CC2)=NC(N)=N1	not_ligand
CC(C)[C@H](C(=O)O[C@H](C#N)C1=CC=CC(OC2=CC=CC=C2)=C1)C1=CC=C(Cl)C=C1	not_ligand
O=C(OCCCCCOC(=O)C1=CC=CC=C1)C1=CC=CC=C1	not_ligand
COS(C)(=O)=O	not_ligand
CC(C)OC1=CC(NC(=O)C2=C(C=CC=C2)C(F)(F)F)=CC=C1	not_ligand
CCOC(=O)C(C)OC1=CC=C(OC2=NC3=C(O2)C=C(Cl)C=C3)C=C1	not_ligand
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1	not_ligand
CC(C)C1=NN=C2C=CC(=CN12)C1=C(N=CO1)C1=CC(F)=CC=C1F	not_ligand
[O-][N+](=O)C1=CC=C(O1)C=NN1CC(=O)NC1=O	not_ligand
OC(=O)CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1	not_ligand
O.O.O.[Na+].CNC([S-])=S	not_ligand
CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C	not_ligand
CC=C(C)C=CC=C(C)C	not_ligand
CC1CN(CC(O1)C)CC(C)CC2=CC=C(C=C2)C(C)(C)C	not_ligand
C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O	not_ligand
CS(O)(=O)=O.CC1=CC(CCN2CCN(CC2)C2=NSC3=CC=CC=C23)=CC2=C1NC(=O)CC2(C)C	not_ligand
CS(C)(=O)=O	not_ligand
CCCN(CCOC1=C(Cl)C=C(Cl)C=C1Cl)C(=O)N1C=CN=C1	not_ligand
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	not_ligand
CN(C)C=O	not_ligand
ClC1=NC=CC(NC(=O)NC2=CC=CC=C2)=C1	not_ligand
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C	not_ligand
C\C(=C/CO)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C	not_ligand
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)C1=CC=C(F)C(OC2=CC=CC=C2)=C1	not_ligand
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1	not_ligand
C\C=C\C\C=C\C\C=C\CC=C	not_ligand
CO[Si](OC)(C1=CC=CC=C1)C1=CC=CC=C1	not_ligand
CC(C)C(OC(=O)C(C)C)C(C)(C)COC(=O)C(C)C	not_ligand
CN1C(=O)N(CC2=CN=C(NC3=CC4=C(OC(CO)CO4)C=C3)N=C12)C1=CC=CC=C1Br	not_ligand
CCCOC\C(=N/C1=C(C=C(Cl)C=C1)C(F)(F)F)N1C=CN=C1	not_ligand
COC1=CC=C(CCN2CCC(CC2)NC2=NC3=CC=CC=C3N2CC2=CC=C(F)C=C2)C=C1	not_ligand
N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O	not_ligand
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	not_ligand
CC(C)=CCCC(C)=CCCC(C)=O	not_ligand
Cl.CN(C)CCCN1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2	not_ligand
OC(CC(O)=O)C(O)=O	not_ligand
CNC(=O)\C=C(/C)OP(=O)(OC)OC	not_ligand
CC(C)N1C(SCN(C1=O)C1=CC=CC=C1)=NC(C)(C)C	not_ligand
NC1=C(Cl)C(F)=NC(OCC(O)=O)=C1Cl	not_ligand
OC[C@@H]1CC[C@@H](O1)N1C=NC2=C1N=CNC2=O	not_ligand
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	not_ligand
Cl.NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O	not_ligand
CCCCOC(=O)C(C)OC1=CC=C(OC2=CC=C(C=N2)C(F)(F)F)C=C1	not_ligand
OCC1=CNC2=C1C=CC=C2	not_ligand
OC1=C(CC2=C(Cl)C(Cl)=CC(Cl)=C2O)C(Cl)=C(Cl)C=C1Cl	not_ligand
COCC(=O)N([C@H](C)C(=O)OC)C1=C(C)C=CC=C1C	not_ligand
CCC(=O)NC1=CC=C(Cl)C(Cl)=C1	not_ligand
O=C(C1CCCCC1)C1=CC=CC=C1	not_ligand
C[C@H]1C[C@H]2[C@@H]3CC[C@](OC(C)=O)(C(C)=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=O)C=C12	not_ligand
[Cl-].CCCCCCCCCC[N+](C)(C)CCCCCCCCCC	not_ligand
ClC(=O)C1=C(Cl)C(Cl)=C(C(Cl)=O)C(Cl)=C1Cl	not_ligand
CS(=O)(=O)NC(=O)C1=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=CC=C1[N+]([O-])=O	not_ligand
COC1=CC2=C(C=C1)[C@H]1CC[C@@]3(C)[C@@H](CC[C@@]3(O)C#C)[C@@H]1CC2	not_ligand
COC1=CC=C(C=C1)C(C1=CC=C(OC)C=C1)C(Cl)(Cl)Cl	not_ligand
CCOC(=O)NCCOC1=CC=C(OC2=CC=CC=C2)C=C1	not_ligand
NCC1=CC=CC(=C1)C1CCN(CC1)C(=O)C1=CC=C(O1)C#CC1=CC=CC=C1F	not_ligand
ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1	not_ligand
ClC(Cl)=C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1	not_ligand
CCC1=CC=C(C=C1)C(C(Cl)Cl)C1=CC=C(CC)C=C1	not_ligand
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N+]([O-])=O	not_ligand
CSC1=NC(NC(C)C)=NC(NC(C)C)=N1	not_ligand
COP(=S)(OC)SCN1C(=O)C2=C(C=CC=C2)C1=O	not_ligand
N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O	not_ligand
CC(C)(C)C1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C	not_ligand
CCCCCCCCN(C)C	not_ligand
CCCC(=NOCC)C1=C(O)CC(CC(C)SCC)CC1=O	not_ligand
ClC1=CC=CC=C1C1=NN=C(N=N1)C1=C(Cl)C=CC=C1	not_ligand
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)C1=CC=CC=C1	not_ligand
COC(=O)C1=C(C=CC=C1)S(=O)(=O)NC(=O)NC1=NC(C)=NC(OC)=N1	not_ligand
FC(F)(F)C1=CC=CC(C(=O)N[C@H]([C@@H]2CCCCN2)C2=CC=CC=C2)=C1Cl	not_ligand
O=C(OC1=CC=CC=C1)C1=CC(=CC=C1)C(=O)OC1=CC=CC=C1	not_ligand
[Cl-].[Cl-].[Hg++]	not_ligand
CCOC(OCC)\C=C(/C)CCC=C(C)C	not_ligand
NC=O	not_ligand
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12	not_ligand
CC(=C)C(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C	not_ligand
IC(I)I	not_ligand
NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	not_ligand
C[As](C)(O)=O	not_ligand
CC(Cl)(Cl)C(O)=O	not_ligand
CCCN(CCC)C(=O)SCC	not_ligand
ClCC(Cl)C=C	not_ligand
OC(=O)C(Cl)(Cl)Cl	not_ligand
O=[Si]=O	not_ligand
[Na+].[O-]N=O	not_ligand
ClC1C=CC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl	not_ligand
CCOC(=O)C(C)OC1=CC=C(OC2=CN=C3C=C(Cl)C=CC3=N2)C=C1	not_ligand
CC1(C)[C@@H](\C=C(/Cl)C(F)(F)F)[C@H]1C(=O)O[C@H](C#N)C1=CC=CC(OC2=CC=CC=C2)=C1	not_ligand
CC(C)(C)C(C(CC1=CC=C(C=C1)Cl)N2C=NC=N2)O	not_ligand
O[Sn](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	not_ligand
CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C	not_ligand
OC1=CC=C(C=C1)C1(OC(=O)C2=C1C=CC=C2)C1=CC=C(O)C=C1	not_ligand
CCC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	not_ligand
CCC12COCN1COC2	not_ligand
ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl	not_ligand
CC1(C)N(Br)C(=O)N(Br)C1=O	not_ligand
CCOC(=O)C(C)OC(=O)C1=C(C=CC(OC2=C(Cl)C=C(C=C2)C(F)(F)F)=C1)[N+]([O-])=O	not_ligand
[Na+].[O-][Cl]=O	not_ligand
CC1(C)NC(=O)NC1=O	not_ligand
COCC(=O)N(N1CCOC1=O)C1=C(C)C=CC=C1C	not_ligand
C1C=CC2C3CC(C=C3)C12	not_ligand
COS(=O)(=O)OC	not_ligand
CCN1CN(CC)CN(CC)C1	not_ligand
COC(O)C=C(C)OP(O)(OC)OC	not_ligand
CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC	not_ligand
CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC	not_ligand
OC(=O)CC(O)(CC(O)=O)C(O)=O	not_ligand
CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC	not_ligand
CCO[Si](OCC)(OCC)C=C	not_ligand
CC1=C(OP(=O)(OC2=C(C)C=CC=C2)OC2=C(C)C=CC=C2)C=CC=C1	not_ligand
CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC	not_ligand
OC1=CC(C[C@H]2COC(=O)[C@@H]2CC2=CC(O)=CC=C2)=CC=C1	not_ligand
CCCCSP(=O)(SCCCC)SCCCC	not_ligand
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC	not_ligand
CC1C(SC(=O)N1C(=O)NC2CCCCC2)C3=CC=C(C=C3)Cl	not_ligand
CC1=CC(=O)CC(C)(C)C1	not_ligand
CCOP(=S)(OCC)SCSC1=CC=C(Cl)C=C1	not_ligand
CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C	not_ligand
ClC1=CC=C(C=C1)C(C1=CC=CC=C1Cl)C(Cl)(Cl)Cl	not_ligand
NC(=O)C=C	not_ligand
NC(=O)CCl	not_ligand
O=P(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	not_ligand
O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	not_ligand
CNC(C)=O	not_ligand
CCCCOC(=O)[C@@H](C)OC1=CC=C(OC2=CC=C(C=N2)C(F)(F)F)C=C1	not_ligand
COC(=O)C1=C(C=CS1)S(=O)(=O)NC(=O)NC1=NC(OC)=NC(C)=N1	not_ligand
CC(=C)C(N)=O	not_ligand
OC(=O)C(Cl)Cl	not_ligand
CN(C)C(Cl)=O	not_ligand
CC1=C(F)C(F)=C(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)C(F)=C1F	not_ligand
CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O	not_ligand
[O-][N+](=O)C1=CC(=C(Cl)C(=C1NC1=C(Cl)C=C(C=N1)C(F)(F)F)[N+]([O-])=O)C(F)(F)F	not_ligand
CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C	not_ligand
CC(=O)\C=C\C1=C(C)CCCC1(C)C	not_ligand
CCCCCCCCCCCCCCCC(=O)OC\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C	not_ligand
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12	not_ligand
CC(C)(C1=CC(Br)=C(O)C(Br)=C1)C1=CC(Br)=C(O)C(Br)=C1	not_ligand
CC(C)(C1=CC(Cl)=C(O)C(Cl)=C1)C1=CC(Cl)=C(O)C(Cl)=C1	not_ligand
CC1=CC(=CC=C1O)C(C)(C)C1=CC(C)=C(O)C=C1	not_ligand
CCCCC(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl	not_ligand
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	not_ligand
ClC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(Cl)C=C1	not_ligand
NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1	not_ligand
CC(C)(OO)C1=CC=CC=C1	not_ligand
[Mn++].[Zn++].[S-]C(=S)NCCNC([S-])=S.[S-]C(=S)NCCNC([S-])=S	not_ligand
CC(=O)OC(C)(C)C1CCC(C)=CC1	not_ligand
CC(C)(OOC(C)(C)C1=CC=CC=C1)C1=CC=CC=C1	not_ligand
CCC(C)(C)C1=CC=C(O)C=C1	not_ligand
CC(CC1=CC=C(C=C1)C(C)(C)C)C=O	not_ligand
CCOC1=CC=C(C=C1)C(C)(C)COCC1=CC(OC2=CC=CC=C2)=CC=C1	not_ligand
[Na+].CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC([O-])=O)[C@@H]12	not_ligand
CC(=O)C1=C(C)C(=C(C(=C1C)[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O	not_ligand
CC1=C(C(=C(C(C)=C1[N+]([O-])=O)[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O	not_ligand
CC(C)C1(C)N=C(NC1=O)C1=NC=CC=C1C(O)=O	not_ligand
CC(C)C1(C)N=C(NC1=O)C1=NC2=C(C=CC=C2)C=C1C(O)=O	not_ligand
CCC1=CN=C(C2=NC(C)(C(C)C)C(=O)N2)C(=C1)C(O)=O	not_ligand
COP(O)(=O)OC	not_ligand
CCCCCCC(C)OC(=O)COC1=NC(F)=C(Cl)C(N)=C1Cl	not_ligand
CC1=CC=C(NC2=C3C(=O)C4=C(C=CC=C4)C(=O)C3=C(O)C=C2)C=C1	not_ligand
OC1=C(O)C2=C(C=C1)C(=O)C1=C(O)C=CC(O)=C1C2=O	not_ligand
OC1=CC=C(O)C2=C1C(=O)C1=C(C=CC=C1)C2=O	not_ligand
CC1(C)CON(CC2=C(Cl)C=CC=C2)C1=O	not_ligand
CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=CC=CC=C2OC1=O	not_ligand
OC(=O)C1=C(C=CC=C1)C(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	not_ligand
COC1=NC(C)=NC(NC(=O)NS(=O)(=O)C2=C(OCCCl)C=CC=C2)=N1	not_ligand
O=C=NCCCCCCN=C=O	not_ligand
CC1=CC=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1N	not_ligand
O.[Na+].O=C1[N-]S(=O)(=O)C2=CC=CC=C12	not_ligand
CCCCCCOC(=O)CC(CC(=O)OCCCCCC)(OC(=O)CCC)C(=O)OCCCCCC	not_ligand
[Na+].[O-]C1=CC=C(C=C1)[N+]([O-])=O	not_ligand
CCC(C)(CC)C1=NOC(NC(=O)C2=C(OC)C=CC=C2OC)=C1	not_ligand
CCOC(=O)CCN(SN(C)C(=O)OC1=CC=CC2=C1OC(C)(C)C2)C(C)C	not_ligand
CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=C(F)C=C1C)N1CC[C@@H](O)[C@H]1CO	not_ligand
Cl.OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2S1	not_ligand
CC1=C(C=CC=C1COC(=O)[C@H]1[C@@H](\C=C(/Cl)C(F)(F)F)C1(C)C)C1=CC=CC=C1	not_ligand
O=C1OC(=O)C2C3CC(C=C3)C12	not_ligand
[O-][N+](=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl	not_ligand
CC1CC(OC(C)=O)OC(C)O1	not_ligand
O=C1CCCCCCCCCCC1	not_ligand
COC(=O)C1=C(CS(=O)(=O)NC(=O)NC2=NC(OC)=CC(OC)=N2)C=CC=C1	not_ligand
CC1=C2C=CC3=CC=CC=C3C2=CC=C1	not_ligand
C1CC2=C3C1=CC=CC3=CC=C2	not_ligand
CC1=CC=CC(=C1C)[N+]([O-])=O	not_ligand
CCNC1=NC(SC)=NC(NC(C)C)=N1	not_ligand
[O-][N+](=O)C1=CC=C(NC2=CC=CC=C2)C=C1	not_ligand
CC(C)(C)C(O)C(=C/C1=C(Cl)C=C(Cl)C=C1)\N1C=NC=N1	not_ligand
CN1C=NC2=C1C(=O)NC(=O)N2C	not_ligand
COC1=CC2=C(C=C1OC)[C@H]1[C@@H](CO2)OC2=C(C=CC3=C2C[C@@H](O3)C(C)=C)C1=O	not_ligand
CC1=C(N)C=CC(CC2=CC(C)=C(N)C=C2)=C1	not_ligand
OC(=O)C1=C(Cl)C=CC2=CC(Cl)=CN=C12	not_ligand
CC[C@@H]([C@@H](CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	not_ligand
OC1=CC=C2C=CC=CC2=C1\N=N\C1=CC=CC=C1	not_ligand
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)C1=CC=C(C=C1)N(C)C	not_ligand
O=C(OC1CCCCC1)C1=C(C=CC=C1)C(=O)OC1CCCCC1	not_ligand
O=C(OC1=CC=CC=C1)C1=CC=CC=C1C(=O)OC1=CC=CC=C1	not_ligand
CCOC(=O)C1=CC=CC=C1C(=O)OCC	not_ligand
CC(C)COC(=O)C1=C(C=CC=C1)C(=O)OCC(C)C	not_ligand
CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC	not_ligand
CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC	not_ligand
C1=CC2=C(C=C1)C1=C(C=CC=C1)C=C2	not_ligand
C1=CC=C2C(C=CC3=C2C=CC=N3)=C1	not_ligand
OC(=O)CCC([O-])=O.CO[C@@H]1COCC[C@@H]1[NH2+][C@@H]1CC[C@](C1)(C(C)C)C(=O)N1CCC2=C(C1)C=C(C=N2)C(F)(F)F	not_ligand
CCC1=C(Br)C(Br)=C(Br)C(Br)=C1Br	not_ligand
C[Si](CN1C=NC=N1)(C1=CC=C(F)C=C1)C1=CC=C(F)C=C1	not_ligand
CCC(C)N(C)C(=O)C1=CC2=C(C=CC=C2)C(=N1)C1=CC=CC=C1Cl	not_ligand
CCCCOC(=O)C1=C(C=CC=C1)C(=O)OCC1=CC=CC=C1	not_ligand
OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O	not_ligand
COC(=O)C1=C(C=CC=C1)S(=O)(=O)NC(=O)NC1=NC(OC(F)F)=CC(OC(F)F)=N1	not_ligand
