Chemical name	Smiles	Type
	CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO	not_ligand
	CCCN(CCOC1=C(Cl)C=C(Cl)C=C1Cl)C(=O)N1C=CN=C1	not_ligand
	CCC1=CC=C(C=C1)C1CCNCC1	not_ligand
	[Na+].NC1=C(\N=N\C2=CC=CC=C2C(F)(F)F)C2=C(C=C1)C=C(C=C2O)S([O-])(=O)=O	not_ligand
	CC(=O)OCC(=O)[C@@]1(O)[C@@H](C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)OC(C)=O	not_ligand
	OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	not_ligand
	CCC(C)(C)C1CCCCC1OC(C)=O	not_ligand
	CC\C=C/CCOC(=O)C(\C)=C\C	not_ligand
	CCCCCCOC(=O)C1=CC=CC=C1	not_ligand
	C[C@@]12CC[C@H]3C(C)(C)CCC[C@]3(C)[C@H]1CCO2	not_ligand
	CC(=O)N1CCN(CC1)C1=CC=C(O)C=C1	not_ligand
	CSC1=CN=C(C)C=N1	not_ligand
	Cl.NC(=O)CC[C@H](NC1=CC=C(C=C1)[N+]([O-])=O)C(O)=O	not_ligand
	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C	ligand
	CN(C)P(=O)(N(C)C)N(C)C	not_ligand
	CC1C=C(C)CCC1C=O	not_ligand
	COC(=O)N\N=C\C1=[N+]([O-])C2=C(C=CC=C2)[N+]([O-])=C1	not_ligand
	CC\C(=C(/C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1	not_ligand
	CC(C)C(OC(=O)C1=CC=CC=C1)C(C)(C)COC(=O)C1=CC=CC=C1	not_ligand
	CC(C)CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	not_ligand
	CC(C)=CCC\C(C)=C\CC\C(C)=C\CCC(C)=CCCC(C)=O	not_ligand
	OC(=O)CS	not_ligand
	CN(C)C=O	not_ligand
	CC(C)(CCC(O)=O)C(O)=O	not_ligand
	ClC1=NC=CC(NC(=O)NC2=CC=CC=C2)=C1	ligand
	CO[Si](OC)(OC)OC	not_ligand
	C[C@H](CNC(=O)CC[C@]1(C)[C@@H](CC(N)=O)[C@H]2N=C1\C(C)=C1/N=C(/C=C3\N=C(\C(\C)=C4\[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@@]2(C)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]1CCC(N)=O)OP([O-])(=O)O[C@@H]1[C@@H](CO)O[C@@H]([C@@H]1O)N1C=NC2=C1C=C(C)C(C)=C2	not_ligand
	CCCO[Si](OCCC)(OCCC)OCCC	not_ligand
	CCC(CO)(COCC=C)COCC=C	not_ligand
	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C	not_ligand
	[Na+].CCN(CC)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N+](CC)CC)C1=C(C=CC(=C1)S([O-])(=O)=O)S([O-])(=O)=O	not_ligand
	C[C@H]1CCC[C@@H](C)N1CCCC(O)(C1=CC=CC=C1)C1=CC=CC=N1	not_ligand
	C\C(=C/CO)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C	ligand
	NS(=O)(=O)CC1=NOC2=C1C=CC=C2	not_ligand
	CC1(C)CC2=C(O1)C(N)=CC=C2	not_ligand
	CC(C)C1=CC=C2OC3=C(C=C(C(O)=O)C(N)=N3)C(=O)C2=C1	not_ligand
	CCCC[Sn](Cl)(Cl)CCCC	ligand
	CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)C1=CC=C(F)C(OC2=CC=CC=C2)=C1	not_ligand
	ClC(Cl)(Cl)C1=CC=C(C=C1)C(Cl)(Cl)Cl	not_ligand
	FC1=CC2=C(OCC[C@]22NC(=O)NC2=O)C=C1	not_ligand
	O=C1CCCN1C1CCCCC1	not_ligand
	NC(=O)C(Cl)Cl	not_ligand
	CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O	ligand
	CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1	not_ligand
	N[C@@H]1CONC1=O	not_ligand
	CC(C)C(OC(=O)C(C)C)C(C)(C)COC(=O)C(C)C	not_ligand
	CN(N=O)C(N)=O	not_ligand
	CN(C1CCCCC1)C(=O)CCCOC1=CC=C2NC(=O)C=CC2=C1	not_ligand
	[Na+].COC1=CC=C(C=C1)\N=N\C1=C(OC)C=C(\N=N\C2=CC=C(C=C2)S([O-])(=O)=O)C(C)=C1	not_ligand
	COC1=CC(OCC(O)CN2CCN(CC2)C2=C(OC)C=CC=C2)=CC(OC)=C1OC	not_ligand
	CCN(CC)C(C)=O	not_ligand
	BrC1=CC(Br)=C(OC2=CC(Br)=C(Br)C=C2Br)C=C1Br	not_ligand
	CCC(C)OC(C)CC	not_ligand
	CC1CC(CC2CCC(N)C(C)C2)CCC1N	not_ligand
	CN1C(=O)N(CC2=CN=C(NC3=CC4=C(OC(CO)CO4)C=C3)N=C12)C1=CC=CC=C1Br	ligand
	OC(=O)\C=C\C(O)=O.CN(C)CCC1=CNC2=CC=CC=C12	not_ligand
	NC(=O)CS(=O)C(C1=CC=CC=C1)C1=CC=CC=C1	not_ligand
	CCCOC\C(=N/C1=C(C=C(Cl)C=C1)C(F)(F)F)N1C=CN=C1	not_ligand
	CC(C(O)=O)C1=CC=C(CC2CCCC2=O)C=C1	not_ligand
	CCCOCCOCCO	not_ligand
	COC1=CC=C(CCN2CCC(CC2)NC2=NC3=CC=CC=C3N2CC2=CC=C(F)C=C2)C=C1	ligand
	OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1	not_ligand
	CCCCC(CC)COC(=O)C(C)=C	not_ligand
	[Na+].CN(CS([O-])(=O)=O)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1	not_ligand
	CCC1=C(C(=O)C2=CC(I)=C(O)C(I)=C2)C2=C(O1)C=CC=C2	ligand
	CCC(C)NC(N)=O	not_ligand
	N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O	not_ligand
	O=C1NC=NC2=C1NC=N2	not_ligand
	[Cl-].CCCCCCCCCC[N+](C)(CCCCCCCCCC)CCC[Si](OC)(OC)OC	not_ligand
	CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	not_ligand
	CC(C)=CCCC(C)=CCCC(C)=O	not_ligand
	CCC(=C(CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	not_ligand
	CN\C(NCCSCC1=CSC(N=C(N)N)=N1)=N/C#N	not_ligand
	ClC1=CC=C(C=N1)C(Cl)(Cl)Cl	not_ligand
	ClC1=C(Cl)N=CC(=C1)C(Cl)(Cl)Cl	not_ligand
	Cl.CCN1N=NN(CCN2CCC(COC)(CC2)N(C(=O)CC)C2=CC=CC=C2)C1=O	not_ligand
	CCCC1=C2N(CC)C(=CC(=O)C2=CC2=C1OC(=CC2=O)C(O)=O)C(O)=O	not_ligand
	COS([O-])(=O)=O.CCCC[P+](C)(CCCC)CCCC	not_ligand
	Cl.CN(C)CCCN1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2	not_ligand
	S(SC1=CC=CS1)C1=CC=CS1	not_ligand
	NC1=NC(=O)N(C=C1I)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F	not_ligand
	OC(CC(O)=O)C(O)=O	not_ligand
	CCCCNC(=N)NC(N)=N	not_ligand
	OC(=O)CC(O)(CC(O)=O)C(O)=O.CN1C=NC2=C1C(=O)N(C)C(=O)N2C	not_ligand
	[Br-].CC[N+]1(C)CCCC1	not_ligand
	CNC(=O)\C=C(/C)OP(=O)(OC)OC	not_ligand
	[Sb+3].CC([O-])=O.CC([O-])=O.CC([O-])=O	not_ligand
	OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1	not_ligand
	[Cl-].[Cl-].C[N+](C)(C)CC[N+]1(C)CC2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2C1	not_ligand
	CCOC(=O)CCCCCCCCC=C	not_ligand
	CCCOC(=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1C(=O)OCCC	not_ligand
	CN1CCN(N)CC1	not_ligand
	CCSCCCl	not_ligand
	CC(C)N=C=NC(C)C	not_ligand
	OC(=O)CCCCCCCCCCC(O)=O	not_ligand
	CC(C)N1C(SCN(C1=O)C1=CC=CC=C1)=NC(C)(C)C	not_ligand
	Cl.CC(C)NCC(O)C1=C(Cl)C=CC=C1	not_ligand
	CCCCCCCCCBr	not_ligand
	CCCCCCCCCCCBr	not_ligand
	NC1=C(Cl)C(F)=NC(OCC(O)=O)=C1Cl	not_ligand
	CC(C)(C)C(=O)OCOC(=O)C1N2C(CC2=O)S(=O)(=O)C1(C)C	ligand
	CC(C)OC(=O)CCCCC(=O)OC(C)C	not_ligand
	CC1=CSC=N1	not_ligand
	CC1=NC=CN1	not_ligand
	ClCCCCBr	not_ligand
	CC(C)C(NC1=C(Cl)C=C(C=C1)C(F)(F)F)C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1	not_ligand
	NC1CCCCC1N	not_ligand
	CCC1CCC(=O)O1	not_ligand
	CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)C3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O	not_ligand
	CC1=CC=NC(N)=C1	not_ligand
	CC(C)(C)C(=O)NCCCC(O)=O	not_ligand
	CC1(C)OC(=O)NC1=O	not_ligand
	Cl.ClCC1=NC=CC=C1	not_ligand
	Cl.ClCC1=CC=CN=C1	not_ligand
	OCCNC(=O)C=CC1=CC=CC=C1	not_ligand
	NS(=O)(=O)C1=CC=CC=C1Cl	not_ligand
	OC[C@@H]1CC[C@@H](O1)N1C=NC2=C1N=CNC2=O	not_ligand
	CC(OC1=C(Cl)C=CC(Cl)=C1)C(O)=O	not_ligand
	OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	not_ligand
	OCC1=CC=C[N+]([O-])=C1	not_ligand
	OC(=O)C1=C(O)C=CC=C1	not_ligand
	Cl.NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O	not_ligand
	CC1=CC(O)=C(C)C(C)=C1	not_ligand
	CC(OC1=CC=C(OC2=NC=C(C=C2Cl)C(F)(F)F)C=C1)C(O)=O	not_ligand
	COC(=O)C(C)OC1=CC=C(OC2=NC=C(C=C2Cl)C(F)(F)F)C=C1	not_ligand
	CCCCOC(=O)C(C)OC1=CC=C(OC2=CC=C(C=N2)C(F)(F)F)C=C1	not_ligand
	COC1=C(OC)C=C(CC2=CN=C(N)N=C2N)C(C)=C1	not_ligand
	OC(C(O)C(O)=O)C(O)=O.OC(C(O)C(O)=O)C(O)=O.NC[C@H](O)C1=CC=C(O)C(O)=C1	not_ligand
	COC(=O)\C=C\C(\C)=C/C=C/C(/C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C(O)=O	not_ligand
	CN(C)CCCNCCC#N	not_ligand
	CCCC1CCCC(=O)O1	not_ligand
	CNC(=O)OC1=C(C=CC=C1)C1OCCO1	not_ligand
	OCCSC1=CC=CC=C1	not_ligand
	CC(C(O)=O)C1=CC=C(\C=C2/CCCCC2=O)C=C1	not_ligand
	CN1C2=C(N(CC3OCCO3)C=N2)C(=O)N(C)C1=O	not_ligand
	OCC1=CNC2=C1C=CC=C2	ligand
	OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(C(=O)NC1=O)C(F)(F)F	not_ligand
	CC1=C(O)C(C)=C(C)C(O)=C1	not_ligand
	CN(C)C(C)(C)CO	not_ligand
	COC1=CC=CC=C1OCC1CNC(=O)O1	not_ligand
	CC=CC=NNC(=O)C1=CC=NC=C1	not_ligand
	ClC1=CC2=C(C=C1)C(=O)NS2	not_ligand
	BrCC(=O)C1=CC=CC=C1	not_ligand
	CCCCCCC1(C)CCC(=O)O1	not_ligand
	CC(C)[C@H](C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1)C1=CC=C(OC(F)F)C=C1	not_ligand
	OP(O)(=O)OC1=CC=CC=C1	not_ligand
	N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O	not_ligand
	N#C[N-]C#N.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC	not_ligand
	COC1=CC=C(CCO)C=C1	not_ligand
	CN(N=O)C(=N)N[N+]([O-])=O	ligand
	OC1=C(CC2=C(Cl)C(Cl)=CC(Cl)=C2O)C(Cl)=C(Cl)C=C1Cl	ligand
	[K+].CC(=O)CC(=O)NC1=CC=C(C=C1)S([O-])(=O)=O	not_ligand
	CC(C)(C1=CC=CC=C1)C1=CC(N2N=C3C=CC=CC3=N2)=C(O)C(=C1)C(C)(C)C1=CC=CC=C1	not_ligand
	[O-][N+](=O)C1=CC=C(F)C(=C1)[N+]([O-])=O	ligand
	COC1=CC=C(C=C1)C(=O)CC(=O)C1=CC=C(C=C1)C(C)(C)C	not_ligand
	CCCOC(=O)C1=CN=CN1C(C)C1=CC=CC=C1	not_ligand
	CS(O)(=O)=O.CCN1C=C(C(O)=O)C(=O)C2=C1C=C(N1CCN(C)CC1)C(F)=C2	not_ligand
	CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1	not_ligand
	Cl.Cl.OCCNCCNC1=CC=C(NCCNCCO)C2=C1C(=O)C1=C(C(O)=CC=C1O)C2=O	ligand
	CC1=CC=C(C=C1)S(N)(=O)=O	not_ligand
	CC(=CC1=CC=CC=C1)[N+]([O-])=O	ligand
	CCCCC1CCC(O)CC1	not_ligand
	CCCCCC1CCCC(=O)O1	not_ligand
	CCCCCCC1CCC(=O)O1	not_ligand
	CN(C1CCCCC1)S(=O)(=O)C1=CC=CC=C1N	not_ligand
	CCC(=O)C1=CC=C(O)C=C1	not_ligand
	[O-][N+](=O)OCCN(CCO[N+]([O-])=O)CCO[N+]([O-])=O	not_ligand
	NP(N)(=O)NC(=O)C1=CC=C(F)C=C1	not_ligand
	O.O.O.[Na+].CC1=CC=C(C=C1)S(=O)(=O)[N-]Cl	not_ligand
	OC(=O)[C@H](OC(=O)\C=C\C1=CC(O)=C(O)C=C1)[C@@H](OC(=O)\C=C\C1=CC=C(O)C(O)=C1)C(O)=O	not_ligand
	CCOC(=O)C(=C)C#N	not_ligand
	[Cl-].CCCCCCCCCCN1C=C[N+](CCCCCCCCCC)=C1C	not_ligand
	CC[C@]1(NC(=O)N(C)C1=O)C1=CC=CC=C1	not_ligand
	CCC(=O)NC1=CC=C(Cl)C(Cl)=C1	not_ligand
	CCCCCCC1CCCC(=O)O1	ligand
	CC(C)(CC1=CNC2=C1C=CC=C2)NCC(O)COC1=C(C=CC=C1)C#N	not_ligand
	CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=C(C=CC=C2)S1(=O)=O	not_ligand
	OC(=O)C(Cl)(Cl)Br	not_ligand
	CCCO	not_ligand
	O=C(C1CCCCC1)C1=CC=CC=C1	not_ligand
	[Cl-].[Cl-].C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C	not_ligand
	CCOC(=O)[C@@H](C)OC1=CC=C(OC2=NC3=C(O2)C=C(Cl)C=C3)C=C1	not_ligand
	NC1=NC(=O)NC=C1	not_ligand
	ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1	not_ligand
	CCCCO	not_ligand
	CCCCCO	not_ligand
	FC1=CC=CC(F)=C1C(=O)NC(=O)NC1=CC(Cl)=C(OC2=NC=C(C=C2Cl)C(F)(F)F)C(Cl)=C1	not_ligand
	C1=CC=CC=C1	not_ligand
	CCNC(=O)NCC1=CC(Cl)=CC=C1	not_ligand
	[Co++].CC([O-])=O.CC([O-])=O	not_ligand
	CC(C)=CCCC(C)(OC(=O)C1=CC=CC=C1N)C=C	not_ligand
	CC(=O)NC1=CC(Cl)=C(C)C=C1	not_ligand
	ClC(Cl)C(=O)N1CCOC11CCCCC1	not_ligand
	CN(C)C1=CC=C(SC#N)C=C1	not_ligand
	CC(Cl)(Cl)Cl	not_ligand
	NC1=CC=CC=C1C(=O)OCC(O)CO	not_ligand
	C[C@H]1C[C@H]2[C@@H]3CC[C@](OC(C)=O)(C(C)=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=O)C=C12	not_ligand
	COC(=O)C(C)N(C(=O)CC1=CC=CC=C1)C1=C(C)C=CC=C1C	not_ligand
	C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@@]4(C)[C@H](CC[C@@H]5[C@@H]4CC[C@]4(C)[C@H](CC[C@]54O)C4=CC(=O)OC4)C3)O[C@@H]2C)O[C@@H]1C	ligand
	COC(=O)C1=C(C)NC(C)=C(C1C1=C(OC(F)F)C=CC=C1)C(=O)OC	not_ligand
	[Na+].[Na+].OC1=CC=C(C=C1S([O-])(=O)=O)C1(OC(=O)C2=C(Br)C(Br)=C(Br)C(Br)=C12)C1=CC=C(O)C(=C1)S([O-])(=O)=O	not_ligand
	CCN1CCCC1CNC(=O)C1=CC(=C(N)C=C1OC)S(=O)(=O)CC	not_ligand
	[Cl-].CCCCCCCCCC[N+](C)(C)CCCCCCCCCC	not_ligand
	[Na+].CCCC(C)C1(CC)C(=O)NC([S-])=NC1=O	not_ligand
	CC(C)C1=CC(=CC(=C1)C(C)C)C(C)C	not_ligand
	O.O.O.CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)C3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O	not_ligand
	O.[Na+].CCOC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C([O-])=O)C2=C(C=CC=C2)C=C1	not_ligand
	CSC1=CC=C(C=C1)C(=O)C(C)(C)N1CCOCC1	not_ligand
	[Br-].CC[N+](CC)(CC)CC	not_ligand
	CC(C)(C)C1=CC(=O)C=C(C1=O)C(C)(C)C	not_ligand
	ClC(=O)C1=C(Cl)C(Cl)=C(C(Cl)=O)C(Cl)=C1Cl	not_ligand
	CN(CC1(C)CCCO1)S(=O)(=O)C1=CC=C(Cl)C(=C1)S(N)(=O)=O	not_ligand
	NCCCN1CCN(CCCN)CC1	not_ligand
	CC(C)=CCCC(C)=CCCC(C)(O)C=C	not_ligand
	NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1	not_ligand
	CS(=O)(=O)NC(=O)C1=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=CC=C1[N+]([O-])=O	ligand
	C[C@@H](O)[C@H](N)C(O)=O	not_ligand
	O.O.O.[Cl-].CN(C)C1=CC2=[S+]C3=C(C=CC(=C3)N(C)C)N=C2C=C1	not_ligand
	CCCCCCCC\C=C\CCCOC(C)=O	not_ligand
	CN(C)N=NC1=CC=CC=C1	not_ligand
	CC[C@H](NC(C)C)[C@H](O)C1=CC=C(O)C2=C1C=CC(=O)N2	not_ligand
	COC1=CC2=C(C=C1)[C@H]1CC[C@@]3(C)[C@@H](CC[C@@]3(O)C#C)[C@@H]1CC2	not_ligand
	CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1	not_ligand
	OC(=O)C1=C2C=CC=CC2=CC2=CC=CC=C12	not_ligand
	CC1(OC(=CC1=O)C(O)=O)C1=CC=CC=C1	not_ligand
	OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO	not_ligand
	COC1=CC=C(C=C1)C(=O)N1CCCC1=O	not_ligand
	COC1=CC=C(C=C1)C(C1=CC=C(OC)C=C1)C(Cl)(Cl)Cl	not_ligand
	O.[Na+].COC1=CC=CC(OC)=C1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C([O-])=O	not_ligand
	ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC1=CC=C(SC2=CC=CC=C2)C=C1	not_ligand
	OC1=CC=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1O	not_ligand
	CCOC(=O)NCCOC1=CC=C(OC2=CC=CC=C2)C=C1	ligand
	COC1=CC=CC2=C1C(=O)C1=C(C(O)=C3C[C@](O)(C[C@H](O[C@H]4C[C@H](N)[C@H](O[C@@H]5CCCCO5)[C@H](C)O4)C3=C1O)C(=O)CO)C2=O	ligand
	CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(Cl)=C1Cl)C(=O)OC	not_ligand
	NCC1=CC=CC(=C1)C1CCN(CC1)C(=O)C1=CC=C(O1)C#CC1=CC=CC=C1F	not_ligand
	ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1	not_ligand
	ClC(Cl)=C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1	not_ligand
	CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(=O)C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)=C1NC3(CCN(CC(C)C)CC3)N=C21	not_ligand
	CCC1=CC=C(C=C1)C(C(Cl)Cl)C1=CC=C(CC)C=C1	not_ligand
	CCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)COC(=O)CC	not_ligand
	CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO	not_ligand
	C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C	not_ligand
	Cl.C[C@H](N)C(=O)C1=CC=CC=C1	not_ligand
	CC1=CC=C2C(Cl)=CC(Cl)=C(O)C2=N1	not_ligand
	[Br-].CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1	ligand
	Cl.CC1=C(C=CC=C1)N1CCN(CCC2=NN=C3CCCCN23)CC1	not_ligand
	CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N+]([O-])=O	not_ligand
	CSC1=NC(NC(C)C)=NC(NC(C)C)=N1	not_ligand
	Cl.CC(CCC1=CC=C2OCOC2=C1)NN	not_ligand
	CN(C)CCN1CCN(C1=O)C1=CC(Cl)=CC=C1	not_ligand
	CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)C1=CC=C(C)C=C1	ligand
	CCCCCCCCCCCCCCC1CO1	not_ligand
	COP(=S)(OC)SCN1C(=O)C2=C(C=CC=C2)C1=O	not_ligand
	N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O	not_ligand
	CC(C)(C)C1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C	not_ligand
	CS(=O)(=O)C1=CC=C(C=C1)[C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl	not_ligand
	[I-].CCCCCC[N+]1=CC=CC=C1	not_ligand
	NC1=NC=NC2=C1N=CN2	not_ligand
	CCOCCOCCOC(=O)C=C	not_ligand
	C(OC1=CC=C(C=C1)C(C(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1)C1CO1	not_ligand
	CCCCCCCCC\C=C/C=C\C=C/C=C\C=C/C(=O)OCC	not_ligand
	COC1=CC2=C(NC=C2CCNC(C)=O)C=C1	not_ligand
	COCC(=O)NC1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)N(C)CC(O)CO)=C1I	not_ligand
	CCOC(=O)C1=C(OC)C=CC=C1	not_ligand
	OC(=O)CCCCCCCCCCCBr	ligand
	NS(=O)(=O)C1=C(C=C2NC(CC3=CC=CC=C3)NS(=O)(=O)C2=C1)C(F)(F)F	not_ligand
	CCC1NC(=O)C2=CC(=C(Cl)C=C2N1)S(N)(=O)=O	not_ligand
	CC(=C)C(=O)OCCC[Si](Cl)(Cl)Cl	not_ligand
	CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C(NC5=C4C=CC(OC)=C5)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)\C=C\C1=CC(OC)=C(O)C=C1	ligand
	COC1=CC2=C(NC(=N2)S(=O)CC2=C(C)C(OC)=C(C)C=N2)C=C1	ligand
	COC1=CC=C2NC(SCC3=NC=C(C)C(OC)=C3C)=NC2=C1	not_ligand
	CC(=O)O[Al](O)O	not_ligand
	O=CO[Al](OC=O)OC=O	not_ligand
	CC1=CC=CC(C)=C1NC1=NCCCS1	not_ligand
	O=C1NNC2=C1C=CC=C2	not_ligand
	[Na+].CC(=O)NC1=C(I)C(C([O-])=O)=C(I)C(NC(C)=O)=C1I	not_ligand
	CCCCCCCCN(C)C	not_ligand
	NS(=O)(=O)C1=C(Cl)C=CC(=C1)C(=O)NN1C[C@H]2[C@H]3CCC(C3)[C@H]2C1	not_ligand
	COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC	not_ligand
	O=C1CCC2=CC(OCCCCC3=NN=NN3C3CCCCC3)=CC=C2N1	not_ligand
	CCCCOC(=O)CO	not_ligand
	[Cl-].C[N+](C)(CC=C)CC=C	not_ligand
	CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N=C12)N1CCNCC1	not_ligand
	FC1=CC=C(C=C1)C(=O)C1CCN(CCN2C(=O)NC3=CC=CC=C3C2=O)CC1	not_ligand
	CCCC(=NOCC)C1=C(O)CC(CC(C)SCC)CC1=O	not_ligand
	NC(CO)(CO)CO.OC(=O)[C@@H]1CCN2C1=CC=C2C(=O)C1=CC=CC=C1	not_ligand
	OC(=O)C1=CC=C(Cl)C=C1	not_ligand
	Cl.Cl.Cl.Cl.NC1=CC=C(C=C1N)C1=CC=C(N)C(N)=C1	not_ligand
	ClC1=CC=CC=C1C1=NN=C(N=N1)C1=C(Cl)C=CC=C1	not_ligand
	CC(C)NCC(O)C1=CC=C(C=C1)[N+]([O-])=O	not_ligand
	[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-]S(=O)OC[C@H]1O[C@@](COS([O-])=O)(O[C@H]2O[C@H](COS([O-])=O)[C@@H](OS([O-])=O)[C@H](OS([O-])=O)[C@H]2OS([O-])=O)[C@@H](OS([O-])=O)[C@@H]1OS([O-])=O	not_ligand
	[Na+].[Na+].CC(O)(P(O)([O-])=O)P(O)([O-])=O	not_ligand
	CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)C1=CC=CC=C1	not_ligand
	[Na+].[Na+].CC1(C)[C@H](CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@@]12C)C([O-])=O)OC(=O)CCC([O-])=O	not_ligand
	NS(=O)(=O)C1=C(Cl)C=C2NC(CC3CCCC3)NS(=O)(=O)C2=C1	not_ligand
	COC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)NC1=NC(C)=CC(C)=N1	not_ligand
	COC(=O)C1=C(C=CC=C1)S(=O)(=O)NC(=O)NC1=NC(C)=NC(OC)=N1	not_ligand
